scenario,run_id,metric,svc_a,svc_b,same_node,call_edge,partial_corr,abs_partial_corr,n
carts_loss,1,mem,front-end,user,False,True,0.0866,0.0866,720
carts_loss,1,mem,front-end,carts,False,True,0.0897,0.0897,720
carts_loss,1,mem,front-end,orders,False,True,0.0375,0.0375,720
carts_loss,1,mem,front-end,payment,False,False,0.0357,0.0357,720
carts_loss,1,mem,front-end,shipping,False,False,-0.0426,0.0426,720
carts_loss,1,mem,catalogue,user,True,False,0.2201,0.2201,720
carts_loss,1,mem,catalogue,carts,True,False,0.244,0.244,720
carts_loss,1,mem,catalogue,orders,True,False,0.3261,0.3261,720
carts_loss,1,mem,catalogue,payment,False,False,0.072,0.072,720
carts_loss,1,mem,catalogue,shipping,False,False,-0.006,0.006,720
carts_loss,1,mem,user,carts,True,False,0.6231,0.6231,720
carts_loss,1,mem,user,orders,True,True,0.6822,0.6822,720
carts_loss,1,mem,user,payment,False,False,-0.1919,0.1919,720
carts_loss,1,mem,user,shipping,False,False,-0.0273,0.0273,720
carts_loss,1,mem,carts,orders,True,True,0.8492,0.8492,720
carts_loss,1,mem,carts,payment,False,False,-0.3396,0.3396,720
carts_loss,1,mem,carts,shipping,False,False,-0.1192,0.1192,720
carts_loss,1,mem,orders,payment,False,True,-0.1615,0.1615,720
carts_loss,1,mem,orders,shipping,False,True,0.0038,0.0038,720
carts_loss,1,mem,payment,shipping,True,False,0.2715,0.2715,720
carts_loss,2,cpu,front-end,catalogue,False,True,-0.1566,0.1566,720
carts_loss,2,cpu,front-end,user,False,True,-0.2017,0.2017,720
carts_loss,2,cpu,front-end,carts,False,True,0.1357,0.1357,720
carts_loss,2,cpu,front-end,orders,False,True,0.1809,0.1809,720
carts_loss,2,cpu,front-end,payment,False,False,-0.0025,0.0025,720
carts_loss,2,cpu,front-end,shipping,True,False,0.0966,0.0966,720
carts_loss,2,cpu,catalogue,user,False,False,0.156,0.156,720
carts_loss,2,cpu,catalogue,carts,True,False,-0.0913,0.0913,720
carts_loss,2,cpu,catalogue,orders,False,False,-0.2213,0.2213,720
carts_loss,2,cpu,catalogue,payment,True,False,0.1437,0.1437,720
carts_loss,2,cpu,catalogue,shipping,False,False,-0.2392,0.2392,720
carts_loss,2,cpu,user,carts,False,False,-0.1432,0.1432,720
carts_loss,2,cpu,user,orders,True,True,-0.2427,0.2427,720
carts_loss,2,cpu,user,payment,False,False,0.2998,0.2998,720
carts_loss,2,cpu,user,shipping,False,False,-0.1495,0.1495,720
carts_loss,2,cpu,carts,orders,False,True,0.6777,0.6777,720
carts_loss,2,cpu,carts,payment,True,False,-0.2173,0.2173,720
carts_loss,2,cpu,carts,shipping,False,False,0.4873,0.4873,720
carts_loss,2,cpu,orders,payment,False,True,-0.1099,0.1099,720
carts_loss,2,cpu,orders,shipping,False,True,0.5711,0.5711,720
carts_loss,2,cpu,payment,shipping,False,False,-0.1552,0.1552,720
carts_loss,2,mem,front-end,catalogue,False,True,0.1664,0.1664,720
carts_loss,2,mem,front-end,user,False,True,0.0902,0.0902,720
carts_loss,2,mem,front-end,carts,False,True,-0.0698,0.0698,720
carts_loss,2,mem,front-end,orders,False,True,0.1089,0.1089,720
carts_loss,2,mem,front-end,payment,False,False,0.1385,0.1385,720
carts_loss,2,mem,front-end,shipping,True,False,0.0847,0.0847,720
carts_loss,2,mem,catalogue,user,False,False,0.8834,0.8834,720
carts_loss,2,mem,catalogue,carts,True,False,0.4634,0.4634,720
carts_loss,2,mem,catalogue,orders,False,False,0.8791,0.8791,720
carts_loss,2,mem,catalogue,payment,True,False,0.9055,0.9055,720
carts_loss,2,mem,catalogue,shipping,False,False,0.8567,0.8567,720
carts_loss,2,mem,user,carts,False,False,0.6541,0.6541,720
carts_loss,2,mem,user,orders,True,True,0.9834,0.9834,720
carts_loss,2,mem,user,payment,False,False,0.7128,0.7128,720
carts_loss,2,mem,user,shipping,False,False,0.9857,0.9857,720
carts_loss,2,mem,carts,orders,False,True,0.631,0.631,720
carts_loss,2,mem,carts,payment,True,False,0.3927,0.3927,720
carts_loss,2,mem,carts,shipping,False,False,0.6577,0.6577,720
carts_loss,2,mem,orders,payment,False,True,0.7235,0.7235,720
carts_loss,2,mem,orders,shipping,False,True,0.9732,0.9732,720
carts_loss,2,mem,payment,shipping,False,False,0.6881,0.6881,720
carts_loss,3,cpu,front-end,catalogue,True,True,-0.0528,0.0528,720
carts_loss,3,cpu,front-end,user,False,True,0.0026,0.0026,720
carts_loss,3,cpu,front-end,carts,False,True,-0.0858,0.0858,720
carts_loss,3,cpu,front-end,orders,False,True,-0.0334,0.0334,719
carts_loss,3,cpu,front-end,payment,False,False,0.0715,0.0715,720
carts_loss,3,cpu,front-end,shipping,False,False,0.0635,0.0635,720
carts_loss,3,cpu,catalogue,user,False,False,0.2092,0.2092,720
carts_loss,3,cpu,catalogue,carts,False,False,-0.0706,0.0706,720
carts_loss,3,cpu,catalogue,orders,False,False,0.0062,0.0062,719
carts_loss,3,cpu,catalogue,payment,False,False,0.0684,0.0684,720
carts_loss,3,cpu,catalogue,shipping,False,False,0.1009,0.1009,720
carts_loss,3,cpu,user,carts,True,False,0.046,0.046,720
carts_loss,3,cpu,user,orders,False,True,0.1138,0.1138,719
carts_loss,3,cpu,user,payment,False,False,0.4119,0.4119,720
carts_loss,3,cpu,user,shipping,False,False,0.1667,0.1667,720
carts_loss,3,cpu,carts,orders,False,True,-0.1656,0.1656,719
carts_loss,3,cpu,carts,payment,False,False,0.1571,0.1571,720
carts_loss,3,cpu,carts,shipping,False,False,0.1231,0.1231,720
carts_loss,3,cpu,orders,payment,True,True,0.17,0.17,719
carts_loss,3,cpu,orders,shipping,True,True,0.0332,0.0332,719
carts_loss,3,cpu,payment,shipping,True,False,0.3071,0.3071,720
carts_loss,3,mem,front-end,catalogue,True,True,0.0054,0.0054,720
carts_loss,3,mem,front-end,user,False,True,0.0584,0.0584,720
carts_loss,3,mem,front-end,carts,False,True,0.0231,0.0231,720
carts_loss,3,mem,front-end,orders,False,True,-0.115,0.115,720
carts_loss,3,mem,front-end,payment,False,False,0.1455,0.1455,720
carts_loss,3,mem,front-end,shipping,False,False,0.0373,0.0373,720
carts_loss,3,mem,catalogue,user,False,False,0.6888,0.6888,720
carts_loss,3,mem,catalogue,carts,False,False,0.6572,0.6572,720
carts_loss,3,mem,catalogue,orders,False,False,0.2965,0.2965,720
carts_loss,3,mem,catalogue,payment,False,False,0.5402,0.5402,720
carts_loss,3,mem,catalogue,shipping,False,False,0.6432,0.6432,720
carts_loss,3,mem,user,carts,True,False,0.9041,0.9041,720
carts_loss,3,mem,user,orders,False,True,0.1193,0.1193,720
carts_loss,3,mem,user,payment,False,False,0.8968,0.8968,720
carts_loss,3,mem,user,shipping,False,False,0.9831,0.9831,720
carts_loss,3,mem,carts,orders,False,True,0.1548,0.1548,720
carts_loss,3,mem,carts,payment,False,False,0.8038,0.8038,720
carts_loss,3,mem,carts,shipping,False,False,0.892,0.892,720
carts_loss,3,mem,orders,payment,True,True,0.0046,0.0046,720
carts_loss,3,mem,orders,shipping,True,True,0.0781,0.0781,720
carts_loss,3,mem,payment,shipping,True,False,0.9019,0.9019,720
carts_mem,1,cpu,front-end,catalogue,False,True,0.1144,0.1144,718
carts_mem,1,cpu,front-end,user,False,True,0.2175,0.2175,716
carts_mem,1,cpu,front-end,carts,False,True,0.3459,0.3459,718
carts_mem,1,cpu,front-end,orders,False,True,0.4363,0.4363,710
carts_mem,1,cpu,front-end,payment,False,False,-0.1369,0.1369,718
carts_mem,1,cpu,front-end,shipping,False,False,0.403,0.403,718
carts_mem,1,cpu,catalogue,user,True,False,-0.0096,0.0096,718
carts_mem,1,cpu,catalogue,carts,False,False,0.3042,0.3042,720
carts_mem,1,cpu,catalogue,orders,False,False,0.1723,0.1723,712
carts_mem,1,cpu,catalogue,payment,False,False,0.0436,0.0436,720
carts_mem,1,cpu,catalogue,shipping,False,False,0.0839,0.0839,720
carts_mem,1,cpu,user,carts,False,False,-0.1445,0.1445,718
carts_mem,1,cpu,user,orders,False,True,0.0402,0.0402,710
carts_mem,1,cpu,user,payment,False,False,0.1772,0.1772,718
carts_mem,1,cpu,user,shipping,False,False,0.0142,0.0142,718
carts_mem,1,cpu,carts,orders,True,True,0.8488,0.8488,712
carts_mem,1,cpu,carts,payment,True,False,-0.3218,0.3218,720
carts_mem,1,cpu,carts,shipping,True,False,0.7013,0.7013,720
carts_mem,1,cpu,orders,payment,True,True,-0.2124,0.2124,712
carts_mem,1,cpu,orders,shipping,True,True,0.7994,0.7994,712
carts_mem,1,cpu,payment,shipping,True,False,-0.0212,0.0212,720
carts_mem,1,mem,front-end,catalogue,False,True,0.4819,0.4819,720
carts_mem,1,mem,front-end,user,False,True,0.2797,0.2797,720
carts_mem,1,mem,front-end,carts,False,True,0.2267,0.2267,720
carts_mem,1,mem,front-end,orders,False,True,0.2602,0.2602,712
carts_mem,1,mem,front-end,payment,False,False,0.4218,0.4218,720
carts_mem,1,mem,front-end,shipping,False,False,-0.1024,0.1024,720
carts_mem,1,mem,catalogue,user,True,False,0.8048,0.8048,720
carts_mem,1,mem,catalogue,carts,False,False,0.5662,0.5662,720
carts_mem,1,mem,catalogue,orders,False,False,0.8738,0.8738,712
carts_mem,1,mem,catalogue,payment,False,False,0.9055,0.9055,720
carts_mem,1,mem,catalogue,shipping,False,False,0.2101,0.2101,720
carts_mem,1,mem,user,carts,False,False,0.7076,0.7076,720
carts_mem,1,mem,user,orders,False,True,0.9779,0.9779,712
carts_mem,1,mem,user,payment,False,False,0.6725,0.6725,720
carts_mem,1,mem,user,shipping,False,False,0.6847,0.6847,720
carts_mem,1,mem,carts,orders,True,True,0.83,0.83,712
carts_mem,1,mem,carts,payment,True,False,0.5835,0.5835,720
carts_mem,1,mem,carts,shipping,True,False,0.3959,0.3959,720
carts_mem,1,mem,orders,payment,True,True,0.7484,0.7484,712
carts_mem,1,mem,orders,shipping,True,True,0.6097,0.6097,712
carts_mem,1,mem,payment,shipping,True,False,0.0851,0.0851,720
carts_mem,2,cpu,front-end,catalogue,False,True,-0.0373,0.0373,720
carts_mem,2,cpu,front-end,user,False,True,0.0202,0.0202,720
carts_mem,2,cpu,front-end,carts,False,True,0.0707,0.0707,720
carts_mem,2,cpu,front-end,orders,False,True,-0.0419,0.0419,720
carts_mem,2,cpu,front-end,payment,False,False,-0.0174,0.0174,720
carts_mem,2,cpu,front-end,shipping,False,False,-0.0328,0.0328,720
carts_mem,2,cpu,catalogue,user,True,False,0.0785,0.0785,720
carts_mem,2,cpu,catalogue,carts,False,False,0.1565,0.1565,720
carts_mem,2,cpu,catalogue,orders,True,False,0.0235,0.0235,720
carts_mem,2,cpu,catalogue,payment,True,False,0.016,0.016,720
carts_mem,2,cpu,catalogue,shipping,False,False,0.0399,0.0399,720
carts_mem,2,cpu,user,carts,False,False,0.0685,0.0685,720
carts_mem,2,cpu,user,orders,True,True,0.0025,0.0025,720
carts_mem,2,cpu,user,payment,True,False,0.0291,0.0291,720
carts_mem,2,cpu,user,shipping,False,False,0.0625,0.0625,720
carts_mem,2,cpu,carts,orders,False,True,-0.0816,0.0816,720
carts_mem,2,cpu,carts,payment,False,False,0.0105,0.0105,720
carts_mem,2,cpu,carts,shipping,True,False,-0.0464,0.0464,720
carts_mem,2,cpu,orders,payment,True,True,-0.1264,0.1264,720
carts_mem,2,cpu,orders,shipping,False,True,0.0531,0.0531,720
carts_mem,2,cpu,payment,shipping,False,False,0.0062,0.0062,720
carts_mem,2,mem,front-end,catalogue,False,True,-0.1343,0.1343,720
carts_mem,2,mem,front-end,user,False,True,-0.1454,0.1454,720
carts_mem,2,mem,front-end,carts,False,True,-0.199,0.199,720
carts_mem,2,mem,front-end,orders,False,True,-0.0847,0.0847,720
carts_mem,2,mem,front-end,payment,False,False,-0.0434,0.0434,720
carts_mem,2,mem,front-end,shipping,False,False,-0.1201,0.1201,720
carts_mem,2,mem,catalogue,user,True,False,0.1962,0.1962,720
carts_mem,2,mem,catalogue,carts,False,False,0.241,0.241,720
carts_mem,2,mem,catalogue,orders,True,False,0.3177,0.3177,720
carts_mem,2,mem,catalogue,payment,True,False,0.5975,0.5975,720
carts_mem,2,mem,catalogue,shipping,False,False,-0.195,0.195,720
carts_mem,2,mem,user,carts,False,False,0.286,0.286,720
carts_mem,2,mem,user,orders,True,True,0.3487,0.3487,720
carts_mem,2,mem,user,payment,True,False,-0.194,0.194,720
carts_mem,2,mem,user,shipping,False,False,0.2307,0.2307,720
carts_mem,2,mem,carts,orders,False,True,0.2775,0.2775,720
carts_mem,2,mem,carts,payment,False,False,0.1036,0.1036,720
carts_mem,2,mem,carts,shipping,True,False,0.35,0.35,720
carts_mem,2,mem,orders,payment,True,True,0.0724,0.0724,720
carts_mem,2,mem,orders,shipping,False,True,0.2485,0.2485,720
carts_mem,2,mem,payment,shipping,False,False,-0.3301,0.3301,720
carts_mem,3,cpu,front-end,catalogue,False,True,0.0749,0.0749,720
carts_mem,3,cpu,front-end,user,False,True,0.0575,0.0575,720
carts_mem,3,cpu,front-end,carts,False,True,0.32,0.32,720
carts_mem,3,cpu,front-end,orders,False,True,0.4835,0.4835,720
carts_mem,3,cpu,front-end,payment,False,False,-0.1246,0.1246,720
carts_mem,3,cpu,front-end,shipping,False,False,0.4949,0.4949,720
carts_mem,3,cpu,catalogue,user,True,False,0.1865,0.1865,720
carts_mem,3,cpu,catalogue,carts,False,False,-0.0484,0.0484,720
carts_mem,3,cpu,catalogue,orders,True,False,-0.0383,0.0383,720
carts_mem,3,cpu,catalogue,payment,True,False,0.0897,0.0897,720
carts_mem,3,cpu,catalogue,shipping,False,False,-0.0176,0.0176,720
carts_mem,3,cpu,user,carts,False,False,-0.1273,0.1273,720
carts_mem,3,cpu,user,orders,True,True,-0.1552,0.1552,720
carts_mem,3,cpu,user,payment,True,False,0.0653,0.0653,720
carts_mem,3,cpu,user,shipping,False,False,-0.1622,0.1622,720
carts_mem,3,cpu,carts,orders,False,True,0.7654,0.7654,720
carts_mem,3,cpu,carts,payment,False,False,-0.1893,0.1893,720
carts_mem,3,cpu,carts,shipping,True,False,0.5621,0.5621,720
carts_mem,3,cpu,orders,payment,True,True,-0.1978,0.1978,720
carts_mem,3,cpu,orders,shipping,False,True,0.8658,0.8658,720
carts_mem,3,cpu,payment,shipping,False,False,-0.0354,0.0354,720
carts_mem,3,mem,front-end,catalogue,False,True,0.577,0.577,720
carts_mem,3,mem,front-end,user,False,True,0.4908,0.4908,720
carts_mem,3,mem,front-end,carts,False,True,0.5607,0.5607,720
carts_mem,3,mem,front-end,orders,False,True,0.9391,0.9391,720
carts_mem,3,mem,front-end,payment,False,False,0.3322,0.3322,720
carts_mem,3,mem,front-end,shipping,False,False,0.9201,0.9201,720
carts_mem,3,mem,catalogue,user,True,False,0.8648,0.8648,720
carts_mem,3,mem,catalogue,carts,False,False,0.8977,0.8977,720
carts_mem,3,mem,catalogue,orders,True,False,0.6727,0.6727,720
carts_mem,3,mem,catalogue,payment,True,False,0.7749,0.7749,720
carts_mem,3,mem,catalogue,shipping,False,False,0.6927,0.6927,720
carts_mem,3,mem,user,carts,False,False,0.9503,0.9503,720
carts_mem,3,mem,user,orders,True,True,0.5855,0.5855,720
carts_mem,3,mem,user,payment,True,False,0.6495,0.6495,720
carts_mem,3,mem,user,shipping,False,False,0.6037,0.6037,720
carts_mem,3,mem,carts,orders,False,True,0.6547,0.6547,720
carts_mem,3,mem,carts,payment,False,False,0.6634,0.6634,720
carts_mem,3,mem,carts,shipping,True,False,0.6723,0.6723,720
carts_mem,3,mem,orders,payment,True,True,0.3975,0.3975,720
carts_mem,3,mem,orders,shipping,False,True,0.9811,0.9811,720
carts_mem,3,mem,payment,shipping,False,False,0.4238,0.4238,720
carts_socket,1,cpu,front-end,catalogue,False,True,0.2271,0.2271,720
carts_socket,1,cpu,front-end,user,False,True,0.2077,0.2077,718
carts_socket,1,cpu,front-end,carts,False,True,-0.2343,0.2343,720
carts_socket,1,cpu,front-end,orders,False,True,0.1724,0.1724,719
carts_socket,1,cpu,front-end,payment,True,False,0.1322,0.1322,720
carts_socket,1,cpu,front-end,shipping,True,False,0.0167,0.0167,720
carts_socket,1,cpu,catalogue,user,False,False,0.0943,0.0943,718
carts_socket,1,cpu,catalogue,carts,False,False,-0.1195,0.1195,720
carts_socket,1,cpu,catalogue,orders,False,False,0.0238,0.0238,719
carts_socket,1,cpu,catalogue,payment,False,False,-0.0154,0.0154,720
carts_socket,1,cpu,catalogue,shipping,False,False,0.0397,0.0397,720
carts_socket,1,cpu,user,carts,True,False,0.003,0.003,718
carts_socket,1,cpu,user,orders,True,True,0.178,0.178,717
carts_socket,1,cpu,user,payment,False,False,0.1595,0.1595,718
carts_socket,1,cpu,user,shipping,False,False,-0.0431,0.0431,718
carts_socket,1,cpu,carts,orders,True,True,-0.294,0.294,719
carts_socket,1,cpu,carts,payment,False,False,-0.3009,0.3009,720
carts_socket,1,cpu,carts,shipping,False,False,-0.1878,0.1878,720
carts_socket,1,cpu,orders,payment,False,True,0.2981,0.2981,719
carts_socket,1,cpu,orders,shipping,False,True,0.0747,0.0747,719
carts_socket,1,cpu,payment,shipping,True,False,0.2047,0.2047,720
carts_socket,1,mem,front-end,catalogue,False,True,0.1675,0.1675,720
carts_socket,1,mem,front-end,user,False,True,0.0639,0.0639,720
carts_socket,1,mem,front-end,carts,False,True,-0.0126,0.0126,720
carts_socket,1,mem,front-end,orders,False,True,-0.0862,0.0862,720
carts_socket,1,mem,front-end,payment,True,False,-0.0014,0.0014,720
carts_socket,1,mem,front-end,shipping,True,False,-0.0854,0.0854,720
carts_socket,1,mem,catalogue,user,False,False,-0.0561,0.0561,720
carts_socket,1,mem,catalogue,carts,False,False,-0.0703,0.0703,720
carts_socket,1,mem,catalogue,orders,False,False,0.2885,0.2885,720
carts_socket,1,mem,catalogue,payment,False,False,-0.0993,0.0993,720
carts_socket,1,mem,catalogue,shipping,False,False,0.1298,0.1298,720
carts_socket,1,mem,user,carts,True,False,0.3007,0.3007,720
carts_socket,1,mem,user,orders,True,True,-0.1435,0.1435,720
carts_socket,1,mem,user,payment,False,False,0.1908,0.1908,720
carts_socket,1,mem,user,shipping,False,False,-0.8439,0.8439,720
carts_socket,1,mem,carts,orders,True,True,-0.306,0.306,720
carts_socket,1,mem,carts,payment,False,False,0.6888,0.6888,720
carts_socket,1,mem,carts,shipping,False,False,-0.3581,0.3581,720
carts_socket,1,mem,orders,payment,False,True,-0.2498,0.2498,720
carts_socket,1,mem,orders,shipping,False,True,0.1175,0.1175,720
carts_socket,1,mem,payment,shipping,True,False,-0.2165,0.2165,720
carts_socket,2,cpu,front-end,catalogue,False,True,-0.0369,0.0369,720
carts_socket,2,cpu,front-end,user,False,True,-0.0096,0.0096,720
carts_socket,2,cpu,front-end,carts,False,True,0.0402,0.0402,720
carts_socket,2,cpu,front-end,orders,False,True,0.1025,0.1025,720
carts_socket,2,cpu,front-end,payment,False,False,0.0166,0.0166,720
carts_socket,2,cpu,front-end,shipping,True,False,0.0062,0.0062,720
carts_socket,2,cpu,catalogue,user,False,False,0.0626,0.0626,720
carts_socket,2,cpu,catalogue,carts,True,False,0.269,0.269,720
carts_socket,2,cpu,catalogue,orders,False,False,0.191,0.191,720
carts_socket,2,cpu,catalogue,payment,True,False,-0.0663,0.0663,720
carts_socket,2,cpu,catalogue,shipping,False,False,0.0799,0.0799,720
carts_socket,2,cpu,user,carts,False,False,0.1376,0.1376,720
carts_socket,2,cpu,user,orders,True,True,0.2402,0.2402,720
carts_socket,2,cpu,user,payment,False,False,0.139,0.139,720
carts_socket,2,cpu,user,shipping,False,False,0.2526,0.2526,720
carts_socket,2,cpu,carts,orders,False,True,0.504,0.504,720
carts_socket,2,cpu,carts,payment,True,False,0.2491,0.2491,720
carts_socket,2,cpu,carts,shipping,False,False,0.5227,0.5227,720
carts_socket,2,cpu,orders,payment,False,True,0.1635,0.1635,720
carts_socket,2,cpu,orders,shipping,False,True,0.5051,0.5051,720
carts_socket,2,cpu,payment,shipping,False,False,0.2018,0.2018,720
carts_socket,2,mem,front-end,catalogue,False,True,0.0824,0.0824,720
carts_socket,2,mem,front-end,user,False,True,0.1113,0.1113,720
carts_socket,2,mem,front-end,carts,False,True,-0.0712,0.0712,720
carts_socket,2,mem,front-end,orders,False,True,-0.0532,0.0532,720
carts_socket,2,mem,front-end,payment,False,False,-0.0386,0.0386,720
carts_socket,2,mem,front-end,shipping,True,False,-0.0637,0.0637,720
carts_socket,2,mem,catalogue,user,False,False,0.8473,0.8473,720
carts_socket,2,mem,catalogue,carts,True,False,-0.377,0.377,720
carts_socket,2,mem,catalogue,orders,False,False,0.3282,0.3282,720
carts_socket,2,mem,catalogue,payment,True,False,0.2942,0.2942,720
carts_socket,2,mem,catalogue,shipping,False,False,-0.5187,0.5187,720
carts_socket,2,mem,user,carts,False,False,-0.4023,0.4023,720
carts_socket,2,mem,user,orders,True,True,0.4035,0.4035,720
carts_socket,2,mem,user,payment,False,False,0.2982,0.2982,720
carts_socket,2,mem,user,shipping,False,False,-0.5724,0.5724,720
carts_socket,2,mem,carts,orders,False,True,0.4124,0.4124,720
carts_socket,2,mem,carts,payment,True,False,-0.206,0.206,720
carts_socket,2,mem,carts,shipping,False,False,0.5877,0.5877,720
carts_socket,2,mem,orders,payment,False,True,-0.0278,0.0278,720
carts_socket,2,mem,orders,shipping,False,True,0.3229,0.3229,720
carts_socket,2,mem,payment,shipping,False,False,-0.4275,0.4275,720
carts_socket,3,cpu,front-end,catalogue,False,True,0.1281,0.1281,720
carts_socket,3,cpu,front-end,user,False,True,0.1693,0.1693,720
carts_socket,3,cpu,front-end,carts,False,True,0.0553,0.0553,720
carts_socket,3,cpu,front-end,orders,False,True,0.2134,0.2134,720
carts_socket,3,cpu,front-end,payment,False,False,0.3126,0.3126,720
carts_socket,3,cpu,front-end,shipping,True,False,0.1579,0.1579,720
carts_socket,3,cpu,catalogue,user,False,False,0.1519,0.1519,720
carts_socket,3,cpu,catalogue,carts,True,False,0.02,0.02,720
carts_socket,3,cpu,catalogue,orders,False,False,0.1633,0.1633,720
